A2;Satz-ID;B2;B16
121;B;0002239167;10
121;B;0002239175;10
121;B;0002239213;10
121;B;0002239221;10
121;B;0002239248;10
121;B;0002239256;10
121;B;0002239264;90
121;B;0002239272;90
121;B;0002239280;90
121;B;0002239299;10
121;B;0002239310;10
121;B;0002239361;10
121;B;0002239370;10
121;B;0002239388;10
121;B;0002239442;10
121;B;0002239485;10
121;B;0002239493;10
121;B;0002239531;10
121;B;0002239558;10
121;B;0002239604;10
121;B;0002239752;10
121;B;0002239795;10
121;B;0002239825;10
121;B;0002239833;10
121;B;0002239850;10
121;B;0002239876;10
121;B;0002239922;10
121;B;0002239949;10
121;B;0002239973;10
121;B;0002239981;10
121;B;0002239990;10
121;B;0002240009;10
121;B;0002240017;10
121;B;0002240041;10
121;B;0002240050;10
121;B;0002240068;10
121;B;0002240076;10
121;B;0002240084;10
121;B;0002240130;10
121;B;0002240149;10
121;B;0002240157;10
121;B;0002240165;10
121;B;0002240211;10
121;B;0002240220;10
121;B;0002240238;10
121;B;0002240262;10
121;B;0002240270;10
121;B;0002240300;10
121;B;0002240319;10
121;B;0002240343;10
121;B;0002240378;10
121;B;0002240386;10
121;B;0002240424;10
121;B;0002240432;10
121;B;0002240467;10
121;B;0002240475;10
121;B;0002240491;10
121;B;0002240505;10
121;B;0002240548;10
121;B;0002240572;10
121;B;0002240580;10
121;B;0002240599;10
121;B;0002240629;10
121;B;0002240653;10
121;B;0002240696;10
121;B;0002240726;10
121;B;0002240831;10
121;B;0002240858;10
121;B;0002240866;10
121;B;0002240874;10
121;B;0002240904;10
121;B;0002240912;10
121;B;0002240955;10
121;B;0002240963;10
121;B;0002240998;10
121;B;0002241005;10
121;B;0002241013;10
121;B;0002241021;10
121;B;0002241030;10
121;B;0002241048;10
121;B;0002241056;10
121;B;0002241099;10
121;B;0002241145;10
121;B;0002241188;10
121;B;0002241196;10
121;B;0002241242;10
121;B;0002241250;10
121;B;0002241277;10
121;B;0002241293;10
121;B;0002241307;10
121;B;0002241315;10
121;B;0002241323;10
121;B;0002241390;10
121;B;0002241404;10
121;B;0002241412;10
121;B;0002241420;10
121;B;0002241455;10
121;B;0002241463;10
121;B;0002241498;10
121;B;0002241510;10
121;B;0002241528;10
121;B;0002241536;10
121;B;0002241552;10
121;B;0002241560;10
121;B;0002241579;10
121;B;0002241587;10
121;B;0002241595;10
121;B;0002241609;90
121;B;0002241617;10
121;B;0002241641;10
121;B;0002241650;10
121;B;0002241668;10
121;B;0002241692;10
121;B;0002241722;10
121;B;0002241730;10
121;B;0002241749;10
121;B;0002241757;10
121;B;0002241790;10
121;B;0002241803;10
121;B;0002241811;10
121;B;0002241820;10
121;B;0002241838;10
121;B;0002241862;10
121;B;0002241870;10
121;B;0002241919;10
121;B;0002241927;10
121;B;0002241935;10
121;B;0002241951;10
121;B;0002241960;10
121;B;0002241978;10
121;B;0002242001;10
121;B;0002242010;10
121;B;0002242028;10
121;B;0002242036;10
121;B;0002242052;10
121;B;0002242060;10
121;B;0002242079;10
121;B;0002242095;10
121;B;0002242117;10
121;B;0002242133;10
121;B;0002242150;10
121;B;0002242176;10
121;B;0002242184;10
121;B;0002242192;10
121;B;0002242206;10
121;B;0002242222;10
121;B;0002242230;10
121;B;0002242249;10
121;B;0002242257;10
121;B;0002242265;10
121;B;0002242273;10
121;B;0002242281;10
121;B;0002242290;90
121;B;0002242303;10
121;B;0002242311;10
121;B;0002242320;90
121;B;0002242338;10
121;B;0002242370;10
121;B;0002242400;10
121;B;0002242427;10
121;B;0002242435;10
121;B;0002242443;10
121;B;0002242451;10
121;B;0002242486;10
121;B;0002242516;10
121;B;0002242524;10
121;B;0002242540;10
121;B;0002242559;10
121;B;0002242575;10
121;B;0002242583;10
121;B;0002242591;10
121;B;0002242605;10
121;B;0002242613;10
121;B;0002242630;10
121;B;0002242648;10
121;B;0002242699;10
121;B;0002242702;10
121;B;0002242710;10
121;B;0002242737;10
121;B;0002242745;10
121;B;0002242753;10
121;B;0002242800;10
121;B;0002242826;10
121;B;0002242834;10
121;B;0002242842;10
121;B;0002242850;10
121;B;0002242877;10
121;B;0002242885;10
121;B;0002242893;10
121;B;0002242931;10
121;B;0002242958;10
121;B;0002242966;10
121;B;0002242974;10
121;B;0002243008;10
121;B;0002243016;10
121;B;0002243032;10
121;B;0002243040;10
121;B;0002243059;10
121;B;0002243083;10
121;B;0002243091;10
121;B;0002243105;10
121;B;0002243113;10
121;B;0002243148;10
121;B;0002243199;10
121;B;0002243202;10
121;B;0002243210;10
121;B;0002243288;10
121;B;0002243296;10
121;B;0002243300;10
121;B;0002243342;10
121;B;0002243393;10
121;B;0002243407;10
121;B;0002243415;10
121;B;0002243423;10
121;B;0002243431;90
121;B;0002243440;90
121;B;0002243458;10
121;B;0002243474;10
121;B;0002243490;10
121;B;0002243512;10
121;B;0002243547;10
121;B;0002243555;10
121;B;0002243571;10
121;B;0002243580;10
121;B;0002243598;10
121;B;0002243628;10
121;B;0002243636;10
121;B;0002243679;10
121;B;0002243709;10
121;B;0002243725;10
121;B;0002243768;10
121;B;0002243776;10
121;B;0002243784;10
121;B;0002243792;10
121;B;0002243814;90
121;B;0002243822;10
121;B;0002243865;10
121;B;0002243911;10
121;B;0002243920;10
121;B;0002243938;10
121;B;0002243970;10
121;B;0002243989;10
121;B;0002243997;10
121;B;0002244004;10
121;B;0002244020;10
121;B;0002244039;10
121;B;0002244047;10
121;B;0002244063;10
121;B;0002244071;10
121;B;0002244080;10
121;B;0002244098;10
121;B;0002244101;10
121;B;0002244136;10
121;B;0002244144;10
121;B;0002244152;10
121;B;0002244187;10
121;B;0002244195;10
121;B;0002244209;10
121;B;0002244233;10
121;B;0002244241;10
121;B;0002244250;10
121;B;0002244268;10
121;B;0002244276;10
121;B;0002244284;10
121;B;0002244292;10
121;B;0002244314;10
121;B;0002244330;10
121;B;0002244357;10
121;B;0002244365;10
121;B;0002244373;10
121;B;0002244403;10
121;B;0002244411;10
121;B;0002244420;10
121;B;0002244438;10
121;B;0002244446;10
121;B;0002244454;10
121;B;0002244462;10
121;B;0002244489;10
121;B;0002244519;10
121;B;0002244527;10
121;B;0002244535;10
121;B;0002244543;10
121;B;0002244551;10
121;B;0002244608;10
121;B;0002244659;10
121;B;0002244667;10
121;B;0002244675;10
121;B;0002244683;10
121;B;0002244691;10
121;B;0002244705;10
121;B;0002244748;10
121;B;0002244756;10
121;B;0002244837;10
121;B;0002244888;10
121;B;0002244900;10
121;B;0002244926;10
121;B;0002244934;10
121;B;0002244942;10
121;B;0002244950;10
121;B;0002244993;10
121;B;0002245019;10
121;B;0002245027;10
121;B;0002245035;10
121;B;0002245060;10
121;B;0002245078;10
121;B;0002245086;10
121;B;0002245116;10
121;B;0002245132;10
121;B;0002245140;10
121;B;0002245159;10
121;B;0002245167;10
121;B;0002245175;10
121;B;0002245183;10
121;B;0002245191;10
121;B;0002245205;10
121;B;0002245213;10
121;B;0002245221;10
121;B;0002245230;10
121;B;0002245248;10
121;B;0002245256;10
121;B;0002245264;10
121;B;0002245280;10
121;B;0002245299;10
121;B;0002245302;10
121;B;0002245310;10
121;B;0002245337;10
121;B;0002245353;10
121;B;0002245396;10
121;B;0002245400;10
121;B;0002245418;10
121;B;0002245469;10
121;B;0002245485;10
121;B;0002245523;10
121;B;0002245531;10
121;B;0002245540;10
121;B;0002245566;10
121;B;0002245574;10
121;B;0002245647;10
121;B;0002245671;10
121;B;0002245680;10
121;B;0002245701;10
121;B;0002245752;10
121;B;0002245760;10
121;B;0002245795;10
121;B;0002245809;10
121;B;0002245817;10
121;B;0002245825;10
121;B;0002245833;10
121;B;0002245841;10
121;B;0002245850;10
121;B;0002245868;10
121;B;0002245884;10
121;B;0002245906;10
121;B;0002245914;10
121;B;0002245949;10
121;B;0002245957;10
121;B;0002245965;10
121;B;0002245981;10
121;B;0002245990;10
121;B;0002246007;10
121;B;0002246023;10
121;B;0002246066;10
121;B;0002246082;10
121;B;0002246090;10
121;B;0002246120;10
121;B;0002246155;10
121;B;0002246163;10
121;B;0002246171;10
121;B;0002246210;10
121;B;0002246228;10
121;B;0002246279;10
121;B;0002246287;10
121;B;0002246295;10
121;B;0002246317;10
121;B;0002246350;10
121;B;0002246376;10
121;B;0002246384;10
121;B;0002246392;10
121;B;0002246406;10
121;B;0002246414;10
121;B;0002246422;10
121;B;0002246430;10
121;B;0002246449;10
121;B;0002246457;10
121;B;0002246465;10
121;B;0002246473;10
121;B;0002246481;10
121;B;0002246546;10
121;B;0002246570;10
121;B;0002246597;10
121;B;0002246627;10
121;B;0002246635;10
121;B;0002246643;10
121;B;0002246678;10
121;B;0002246694;10
121;B;0002246708;10
121;B;0002246716;10
121;B;0002246732;10
121;B;0002246740;10
121;B;0002246791;10
121;B;0002246805;10
121;B;0002246872;10
121;B;0002246902;10
121;B;0002246910;90
121;B;0002246929;10
121;B;0002246937;10
121;B;0002246953;10
121;B;0002246970;10
121;B;0002246988;10
121;B;0002246996;10
121;B;0002247003;10
121;B;0002247011;10
121;B;0002247046;10
121;B;0002247054;10
121;B;0002247062;10
121;B;0002247070;10
121;B;0002247100;10
121;B;0002247119;10
121;B;0002247135;10
121;B;0002247143;10
121;B;0002247151;10
121;B;0002247160;10
121;B;0002247178;10
121;B;0002247186;10
121;B;0002247194;10
121;B;0002247208;10
121;B;0002247240;10
121;B;0002247259;10
121;B;0002247267;10
121;B;0002247283;10
121;B;0002247291;10
121;B;0002247305;10
121;B;0002247330;10
121;B;0002247372;10
121;B;0002247380;10
121;B;0002247399;10
121;B;0002247429;10
121;B;0002247437;10
121;B;0002247445;10
121;B;0002247470;10
121;B;0002247488;10
121;B;0002247496;10
121;B;0002247518;10
121;B;0002247542;10
121;B;0002247593;10
121;B;0002247615;10
121;B;0002247640;10
121;B;0002247682;10
121;B;0002247704;10
121;B;0002247739;10
121;B;0002247755;10
121;B;0002247763;10
121;B;0002247780;10
121;B;0002247801;10
121;B;0002247836;10
121;B;0002247852;10
121;B;0002247860;10
121;B;0002247879;10
121;B;0002247895;10
121;B;0002247933;10
121;B;0002247941;10
121;B;0002248026;10
121;B;0002248050;10
121;B;0002248069;10
121;B;0002248093;10
121;B;0002248123;10
121;B;0002248140;10
121;B;0002248166;10
121;B;0002248174;10
121;B;0002248255;10
121;B;0002248263;10
121;B;0002248301;10
121;B;0002248328;10
121;B;0002248336;10
121;B;0002248352;10
121;B;0002248360;10
121;B;0002248379;10
121;B;0002248387;10
121;B;0002248395;10
121;B;0002248409;10
121;B;0002248417;10
121;B;0002248425;10
121;B;0002248450;10
121;B;0002248476;10
121;B;0002248492;10
121;B;0002248506;10
121;B;0002248514;10
121;B;0002248522;10
121;B;0002248590;10
121;B;0002248611;10
121;B;0002248638;10
121;B;0002248662;10
121;B;0002248670;10
121;B;0002248689;10
121;B;0002248700;10
121;B;0002248719;10
121;B;0002248727;10
121;B;0002248751;10
121;B;0002248760;10
121;B;0002248778;10
121;B;0002248786;10
121;B;0002248794;10
121;B;0002248816;10
121;B;0002248824;10
121;B;0002248832;10
121;B;0002248840;10
121;B;0002248905;10
121;B;0002248913;10
121;B;0002248956;10
121;B;0002248999;10
121;B;0002249006;10
121;B;0002249022;90
121;B;0002249049;10
121;B;0002249065;10
121;B;0002249081;10
121;B;0002249103;10
121;B;0002249111;10
121;B;0002249120;10
121;B;0002249138;10
121;B;0002249146;10
121;B;0002249154;10
121;B;0002249189;10
121;B;0002249227;10
121;B;0002249243;10
121;B;0002249278;10
121;B;0002249294;10
121;B;0002249308;10
121;B;0002249332;10
121;B;0002249340;10
121;B;0002249405;10
121;B;0002249456;10
121;B;0002249464;10
121;B;0002249472;10
121;B;0002249480;10
121;B;0002249499;10
121;B;0002249502;10
121;B;0002249510;10
121;B;0002249529;10
121;B;0002249537;10
121;B;0002249545;10
121;B;0002249553;10
121;B;0002249596;90
121;B;0002249618;10
121;B;0002249677;10
121;B;0002249685;10
121;B;0002249707;10
121;B;0002249758;10
121;B;0002249774;90
121;B;0002249782;10
121;B;0002249820;10
121;B;0002249839;10
121;B;0002249863;10
121;B;0002249871;10
121;B;0002249880;10
121;B;0002249901;10
121;B;0002249910;10
121;B;0002249928;10
121;B;0002249936;10
121;B;0002249952;10
121;B;0002249960;10
121;B;0002249979;10
121;B;0002250004;10
121;B;0002250039;10
121;B;0002250047;10
121;B;0002250055;10
121;B;0002250071;10
121;B;0002250080;10
121;B;0002250098;10
121;B;0002250101;10
121;B;0002250144;10
121;B;0002250160;10
121;B;0002250187;10
121;B;0002250195;10
121;B;0002250268;10
121;B;0002250276;10
121;B;0002250306;10
121;B;0002250314;10
121;B;0002250330;10
121;B;0002250373;10
121;B;0002250381;10
121;B;0002250390;10
121;B;0002250403;10
121;B;0002250411;10
121;B;0002250420;10
121;B;0002250500;10
121;B;0002250527;10
121;B;0002250543;10
121;B;0002250586;10
121;B;0002250594;10
121;B;0002250616;10
121;B;0002250624;10
121;B;0002250632;10
121;B;0002250640;10
121;B;0002250659;10
121;B;0002250667;10
121;B;0002250705;10
121;B;0002250730;10
121;B;0002250780;10
121;B;0002250837;10
121;B;0002250845;10
121;B;0002250853;10
121;B;0002250900;10
121;B;0002250918;10
121;B;0002250926;10
121;B;0002250934;10
121;B;0002250969;10
121;B;0002251000;10
121;B;0002251035;10
121;B;0002251043;10
121;B;0002251124;10
121;B;0002251167;10
121;B;0002251205;10
121;B;0002251213;90
121;B;0002251221;10
121;B;0002251256;10
121;B;0002251272;10
121;B;0002251280;10
121;B;0002251299;10
121;B;0002251302;10
121;B;0002251337;10
121;B;0002251361;10
121;B;0002251396;10
121;B;0002251426;10
121;B;0002251450;10
121;B;0002251469;10
121;B;0002251477;10
121;B;0002251485;90
121;B;0002251493;10
121;B;0002251515;10
121;B;0002251523;10
121;B;0002251540;10
121;B;0002251558;10
121;B;0002251566;10
121;B;0002251574;10
121;B;0002251604;10
121;B;0002251612;10
121;B;0002251639;10
121;B;0002251647;10
121;B;0002251671;10
121;B;0002251680;10
121;B;0002251698;10
121;B;0002251701;10
121;B;0002251710;10
121;B;0002251736;10
121;B;0002251744;10
121;B;0002251760;10
121;B;0002251779;10
121;B;0002251795;10
121;B;0002251817;10
121;B;0002251841;10
121;B;0002251876;10
121;B;0002251884;10
121;B;0002251892;10
121;B;0002251906;10
121;B;0002251914;10
121;B;0002251930;10
121;B;0002251949;10
121;B;0002252031;10
121;B;0002252058;10
121;B;0002252066;10
121;B;0002252082;10
121;B;0002252090;10
121;B;0002252104;10
121;B;0002252147;10
121;B;0002252155;10
121;B;0002252163;10
121;B;0002252180;10
121;B;0002252201;10
121;B;0002252228;10
121;B;0002252279;10
121;B;0002252295;10
121;B;0002252309;10
121;B;0002252317;10
121;B;0002252325;10
121;B;0002252333;10
121;B;0002252384;10
121;B;0002252406;10
121;B;0002252414;10
121;B;0002252422;10
121;B;0002252430;10
121;B;0002252457;10
121;B;0002252465;10
121;B;0002252481;10
121;B;0002252490;10
121;B;0002252546;10
121;B;0002252554;10
121;B;0002252562;10
121;B;0002252597;10
121;B;0002252600;10
121;B;0002252635;10
121;B;0002252724;10
121;B;0002252732;10
121;B;0002252759;10
121;B;0002252767;10
121;B;0002252805;10
121;B;0002252821;10
121;B;0002252856;10
121;B;0002252864;10
121;B;0002252872;10
121;B;0002252880;10
121;B;0002252902;10
121;B;0002252937;10
121;B;0002252945;10
121;B;0002252953;10
121;B;0002252961;10
121;B;0002252970;10
121;B;0002252988;10
121;B;0002252996;10
121;B;0002253003;10
121;B;0002253020;10
121;B;0002253038;10
121;B;0002253046;10
121;B;0002253054;10
121;B;0002253062;10
121;B;0002253070;10
121;B;0002253097;10
121;B;0002253151;10
121;B;0002253160;10
121;B;0002253178;10
121;B;0002253186;10
121;B;0002253194;10
121;B;0002253224;10
121;B;0002253240;10
121;B;0002253259;10
121;B;0002253283;10
121;B;0002253291;10
121;B;0002253313;10
121;B;0002253321;10
121;B;0002253364;10
121;B;0002253399;10
121;B;0002253402;10
121;B;0002253429;10
121;B;0002253437;10
121;B;0002253445;10
121;B;0002253461;10
121;B;0002253577;10
121;B;0002253585;10
121;B;0002253607;10
121;B;0002253615;10
121;B;0002253712;10
121;B;0002253801;10
121;B;0002253852;10
121;B;0002253879;10
121;B;0002253976;10
121;B;0002253984;10
121;B;0002254018;10
121;B;0002254034;10
121;B;0002254085;10
121;B;0002254093;10
121;B;0002254115;10
121;B;0002254140;10
121;B;0002254174;10
121;B;0002254182;10
121;B;0002254212;10
121;B;0002254220;10
121;B;0002254239;10
121;B;0002254255;10
121;B;0002254263;10
121;B;0002254344;10
121;B;0002254352;10
121;B;0002254379;10
121;B;0002254387;10
121;B;0002254395;10
121;B;0002254425;10
121;B;0002254433;10
121;B;0002254441;10
121;B;0002254450;10
121;B;0002254484;10
121;B;0002254492;10
121;B;0002254506;10
121;B;0002254514;10
121;B;0002254530;10
121;B;0002254549;10
121;B;0002254565;10
121;B;0002254581;10
121;B;0002254590;10
121;B;0002254646;10
121;B;0002254670;10
121;B;0002254700;10
121;B;0002254719;10
121;B;0002254735;10
121;B;0002254743;10
121;B;0002254751;10
121;B;0002254760;10
121;B;0002254778;10
121;B;0002254786;10
121;B;0002254808;10
121;B;0002254816;10
121;B;0002254824;10
121;B;0002254832;10
121;B;0002254840;10
121;B;0002254859;10
121;B;0002254867;10
121;B;0002254875;10
121;B;0002254913;10
121;B;0002254930;10
121;B;0002254948;10
121;B;0002254956;10
121;B;0002254972;10
121;B;0002255006;10
121;B;0002255022;10
121;B;0002255030;10
121;B;0002255057;10
121;B;0002255073;10
121;B;0002255090;10
121;B;0002255154;10
121;B;0002255162;10
121;B;0002255170;10
121;B;0002255189;10
121;B;0002255197;10
121;B;0002255200;10
121;B;0002255219;10
121;B;0002255227;90
121;B;0002255235;10
121;B;0002255278;10
121;B;0002255294;10
121;B;0002255324;10
121;B;0002255332;10
121;B;0002255405;10
121;B;0002255413;10
121;B;0002255448;10
121;B;0002255456;90
121;B;0002255472;10
121;B;0002255480;10
121;B;0002255499;10
121;B;0002255553;10
121;B;0002255561;10
121;B;0002255588;10
121;B;0002255600;10
121;B;0002255618;10
121;B;0002255669;10
121;B;0002255685;10
121;B;0002255723;10
121;B;0002255804;10
121;B;0002255812;10
121;B;0002255847;10
121;B;0002255855;10
121;B;0002255863;10
121;B;0002255880;10
121;B;0002255898;10
121;B;0002255960;10
121;B;0002255987;10
121;B;0002256010;10
121;B;0002256037;10
121;B;0002256096;10
121;B;0002256100;10
121;B;0002256134;10
121;B;0002256142;10
121;B;0002256150;10
121;B;0002256169;10
121;B;0002256185;10
121;B;0002256193;10
121;B;0002256223;10
121;B;0002256258;10
121;B;0002256304;10
121;B;0002256312;10
121;B;0002256320;10
121;B;0002256347;10
121;B;0002256355;10
121;B;0002256371;10
121;B;0002256380;10
121;B;0002256444;10
121;B;0002256452;10
121;B;0002256460;10
121;B;0002256479;10
121;B;0002256495;10
121;B;0002256509;10
121;B;0002256525;90
121;B;0002256550;10
121;B;0002256576;10
121;B;0002256584;10
121;B;0002256592;10
121;B;0002256606;10
121;B;0002256614;10
121;B;0002256630;10
121;B;0002256673;10
121;B;0002256690;10
121;B;0002256703;10
121;B;0002256711;10
121;B;0002256720;10
121;B;0002256738;10
121;B;0002256754;10
121;B;0002256762;10
121;B;0002256789;10
121;B;0002256797;10
121;B;0002256827;10
121;B;0002256835;10
121;B;0002256843;10
121;B;0002256851;10
121;B;0002256860;10
121;B;0002256894;10
121;B;0002256908;10
121;B;0002256924;10
121;B;0002256959;10
121;B;0002257009;10
121;B;0002257017;10
121;B;0002257025;10
121;B;0002257041;10
121;B;0002257050;10
121;B;0002257068;10
121;B;0002257092;10
121;B;0002257106;10
121;B;0002257114;10
121;B;0002257122;10
121;B;0002257149;10
121;B;0002257157;10
121;B;0002257173;10
121;B;0002257190;10
121;B;0002257203;10
121;B;0002257220;10
121;B;0002257238;10
121;B;0002257300;10
121;B;0002257343;10
121;B;0002257378;10
121;B;0002257416;10
121;B;0002257440;10
121;B;0002257475;10
121;B;0002257483;10
121;B;0002257491;10
121;B;0002257505;10
121;B;0002257513;10
121;B;0002257521;10
121;B;0002257564;10
121;B;0002257572;10
121;B;0002257580;10
121;B;0002257670;10
121;B;0002257688;10
121;B;0002257696;10
121;B;0002257700;10
121;B;0002257726;10
121;B;0002257734;10
121;B;0002257742;10
121;B;0002257750;10
121;B;0002257777;10
121;B;0002257785;10
121;B;0002257793;10
121;B;0002257866;10
121;B;0002257874;10
121;B;0002257882;10
121;B;0002257904;10
121;B;0002257912;10
121;B;0002257920;10
121;B;0002257963;10
121;B;0002257971;10
121;B;0002257980;10
121;B;0002257998;10
121;B;0002258005;10
121;B;0002258013;10
121;B;0002258080;10
121;B;0002258099;10
121;B;0002258102;10
121;B;0002258129;10
121;B;0002258137;10
121;B;0002258145;10
121;B;0002258153;10
121;B;0002258161;10
121;B;0002258188;10
121;B;0002258196;10
121;B;0002258200;10
121;B;0002258218;10
121;B;0002258226;10
121;B;0002258234;10
121;B;0002258242;10
121;B;0002258250;10
121;B;0002258285;10
121;B;0002258307;10
121;B;0002258331;10
121;B;0002258340;10
121;B;0002258374;10
121;B;0002258382;10
121;B;0002258390;10
121;B;0002258404;10
121;B;0002258412;10
121;B;0002258439;10
121;B;0002258471;10
121;B;0002258480;10
121;B;0002258498;10
121;B;0002258501;10
121;B;0002258528;10
